95,140,136,160
95,140,136,160
95,140,136,160
95,140,136,160
95,140,136,160
95,143,132,161
95,143,132,161
95,143,132,161
95,143,132,161
95,143,132,161
96,139,134,161
96,139,134,161
96,139,134,161
96,139,134,161
96,139,134,161
97,140,132,160
97,140,132,160
97,140,132,160
97,140,132,160
97,140,132,160
98,143,131,162
98,143,131,162
98,143,131,162
98,143,131,162
98,143,131,162
98,144,133,162
98,144,133,162
98,144,133,162
98,144,133,162
98,144,133,162
98,142,132,161
98,142,132,161
98,142,132,161
98,142,132,161
98,142,132,161
96,143,130,163
96,143,130,163
96,143,130,163
96,143,130,163
96,143,130,163
96,144,127,162
96,144,127,162
96,144,127,162
96,144,127,162
96,144,127,162
94,145,129,163
94,145,129,163
94,145,129,163
94,145,129,163
94,145,129,163
97,145,130,163
97,145,130,163
97,145,130,163
97,145,130,163
97,145,130,163
97,146,130,163
97,146,130,163
97,146,130,163
97,146,130,163
97,146,130,163
98,143,128,161
98,143,128,161
98,143,128,161
98,143,128,161
98,143,128,161
93,133,131,160
93,133,131,160
93,133,131,160
93,133,131,160
93,133,131,160
102,125,138,152
102,125,138,152
102,125,138,152
102,125,138,152
102,125,138,152
106,114,143,142
106,114,143,142
106,114,143,142
106,114,143,142
106,114,143,142
110,102,145,130
110,102,145,130
110,102,145,130
110,102,145,130
110,102,145,130
115,89,149,119
115,89,149,119
115,89,149,119
115,89,149,119
115,89,149,119
121,76,153,105
121,76,153,105
121,76,153,105
121,76,153,105
121,76,153,105
123,64,157,94
123,64,157,94
123,64,157,94
123,64,157,94
123,64,157,94
127,54,161,85
127,54,161,85
127,54,161,85
127,54,161,85
127,54,161,85
131,47,170,79
131,47,170,79
131,47,170,79
131,47,170,79
131,47,170,79
137,44,174,75
137,44,174,75
137,44,174,75
137,44,174,75
137,44,174,75
144,45,178,71
144,45,178,71
144,45,178,71
144,45,178,71
144,45,178,71
143,39,181,70
143,39,181,70
143,39,181,70
143,39,181,70
143,39,181,70
140,33,175,64
140,33,175,64
140,33,175,64
140,33,175,64
140,33,175,64
134,23,172,56
134,23,172,56
134,23,172,56
134,23,172,56
134,23,172,56
131,20,168,53
131,20,168,53
131,20,168,53
131,20,168,53
131,20,168,53
130,20,165,50
130,20,165,50
130,20,165,50
130,20,165,50
130,20,165,50
131,22,166,52
131,22,166,52
131,22,166,52
131,22,166,52
131,22,166,52
131,22,169,53
131,22,169,53
131,22,169,53
131,22,169,53
131,22,169,53
134,27,170,56
134,27,170,56
134,27,170,56
134,27,170,56
134,27,170,56
134,36,168,63
134,36,168,63
134,36,168,63
134,36,168,63
134,36,168,63
130,49,164,76
130,49,164,76
130,49,164,76
130,49,164,76
130,49,164,76
129,59,166,90
129,59,166,90
129,59,166,90
129,59,166,90
129,59,166,90
130,67,165,94
130,67,165,94
130,67,165,94
130,67,165,94
130,67,165,94
129,73,165,103
129,73,165,103
129,73,165,103
129,73,165,103
129,73,165,103
128,75,164,103
128,75,164,103
128,75,164,103
128,75,164,103
128,75,164,103
129,76,165,104
129,76,165,104
129,76,165,104
129,76,165,104
129,76,165,104
129,77,162,102
129,77,162,102
129,77,162,102
129,77,162,102
129,77,162,102
129,75,161,101
129,75,161,101
129,75,161,101
129,75,161,101
129,75,161,101
126,73,158,99
126,73,158,99
126,73,158,99
126,73,158,99
126,73,158,99
129,73,162,100
129,73,162,100
129,73,162,100
129,73,162,100
129,73,162,100
132,75,163,101
132,75,163,101
132,75,163,101
132,75,163,101
132,75,163,101
134,79,166,105
134,79,166,105
134,79,166,105
134,79,166,105
134,79,166,105
136,78,169,105
136,78,169,105
136,78,169,105
136,78,169,105
136,78,169,105
142,77,173,103
142,77,173,103
142,77,173,103
142,77,173,103
142,77,173,103
147,73,179,99
147,73,179,99
147,73,179,99
147,73,179,99
147,73,179,99
151,73,182,99
151,73,182,99
151,73,182,99
151,73,182,99
151,73,182,99
149,72,184,100
149,72,184,100
149,72,184,100
149,72,184,100
149,72,184,100
148,74,178,98
148,74,178,98
148,74,178,98
148,74,178,98
148,74,178,98
146,75,178,98
146,75,178,98
146,75,178,98
146,75,178,98
146,75,178,98
151,77,181,99
151,77,181,99
151,77,181,99
151,77,181,99
151,77,181,99
154,77,183,99
154,77,183,99
